MillisecondssinceEpoch;Vel;Watt;Ampere;Altitudine;VelocitaGPS;Percentualedellabatteria;Voltaggiodellabatteria;Capacitadellabatteria;Temperaturadellabatteria;Chilometriresidui;Chilometraggiototale;Niente;Latitudine;Longitudine
1625066476148;4.5;0.82839996;0.02;149.1337;4.8952584;33.0;100.0;41.42;15300.0;33.0;65.0;14.502;40.83784;14.504011
1625066476536;3.7;0.82839996;0.02;149.1337;4.8952584;33.0;100.0;41.42;15300.0;33.0;65.0;14.502;40.83784;14.504011
1625066476837;4.0;1.2426;0.03;149.11935;5.590208;33.0;100.0;41.42;15300.0;33.0;65.0;14.502;40.83783;14.504094
1625066477226;4.0;0.41419998;0.01;149.11935;5.590208;33.0;100.0;41.42;15300.0;33.0;65.0;14.502;40.83783;14.504094
1625066477586;4.3;0.82839996;0.02;149.11935;5.590208;33.0;100.0;41.42;15300.0;33.0;65.0;14.502;40.83783;14.504094
1625066477977;4.0;0.82839996;0.02;149.11935;5.590208;33.0;100.0;41.42;15300.0;33.0;65.0;14.502;40.83783;14.504094
1625066478337;4.5;0.82839996;0.02;149.11935;5.590208;33.0;100.0;41.42;15300.0;33.0;65.0;14.502;40.83783;14.504094
1625066478734;4.0;0.41419998;0.01;149.11935;5.590208;33.0;100.0;41.42;15300.0;33.0;65.0;14.502;40.83783;14.504094
1625066479117;3.6;0.41419998;0.01;149.11935;5.590208;33.0;100.0;41.42;15300.0;33.0;65.0;14.502;40.83783;14.504094
1625066479507;3.1;0.41419998;0.01;148.15416;5.8562107;33.0;100.0;41.42;15300.0;33.0;65.0;14.502;40.83781;14.504176
1625066479896;3.2;0.82839996;0.02;148.15416;5.8562107;33.0;100.0;41.42;15300.0;33.0;65.0;14.502;40.83781;14.504176
1625066480286;3.5;0.82839996;0.02;148.15416;5.8562107;33.0;100.0;41.42;15300.0;33.0;65.0;14.502;40.83781;14.504176
1625066480646;4.0;1.2426;0.03;148.15416;5.8562107;33.0;100.0;41.42;15300.0;33.0;65.0;14.502;40.83781;14.504176
1625066480948;4.6;1.2426;0.03;148.15416;5.8562107;33.0;100.0;41.42;15300.0;33.0;65.0;14.502;40.83781;14.504176
1625066481305;5.5;0.82839996;0.02;148.15416;5.8562107;33.0;100.0;41.42;15300.0;33.0;65.0;14.502;40.83781;14.504176
1625066481637;5.5;1.2426;0.03;148.15416;5.8562107;33.0;100.0;41.42;15300.0;33.0;65.0;14.502;40.83781;14.504176
1625066482026;6.8;0.82839996;0.02;148.15416;5.8562107;33.0;100.0;41.42;15300.0;33.0;65.0;14.502;40.83781;14.504176
1625066482387;7.3;-8.700299;-0.21;148.23373;5.872094;33.0;100.0;41.43;15300.0;33.0;65.0;14.502;40.83778;14.504236
1625066482746;8.5;83.304794;2.02;148.23373;5.872094;33.0;100.0;41.24;15300.0;33.0;65.0;14.503;40.83778;14.504236
1625066483406;13.6;602.1009;14.79;148.23373;5.872094;33.0;100.0;40.71;15300.0;33.0;65.0;14.506;40.83778;14.504236
1625066483797;13.6;602.1009;14.79;148.23373;5.872094;33.0;100.0;40.71;15300.0;33.0;65.0;14.506;40.83778;14.504236
1625066484156;16.0;767.12164;19.04;148.23373;5.872094;33.0;100.0;40.29;15300.0;33.0;65.0;14.508;40.83778;14.504236
1625066484517;17.3;771.1705;19.15;148.23373;5.872094;33.0;100.0;40.27;15300.0;33.0;65.0;14.51;40.83778;14.504236
1625066484906;19.6;760.7003;18.89;148.23373;5.872094;33.0;100.0;40.27;15300.0;33.0;65.0;14.512;40.83778;14.504236
1625066485296;20.5;766.7625;19.05;148.23373;5.872094;33.0;100.0;40.25;15300.0;33.0;65.0;14.514;40.83778;14.504236
1625066485655;21.6;761.1275;18.91;148.23373;5.872094;33.0;100.0;40.25;15300.0;33.0;65.0;14.516;40.83778;14.504236
1625066486015;22.7;760.536;18.9;148.23373;5.872094;33.0;100.0;40.24;15300.0;33.0;65.0;14.519;40.83778;14.504236
1625066486407;23.5;739.57623;18.37;148.23373;5.872094;33.0;100.0;40.26;15300.0;33.0;65.0;14.521;40.83778;14.504236
1625066486797;24.0;661.9921;16.39;148.23373;5.872094;33.0;100.0;40.39;15300.0;33.0;65.0;14.524;40.83778;14.504236
1625066487186;24.8;528.772;13.04;148.23373;5.872094;33.0;100.0;40.55;15300.0;33.0;65.0;14.526;40.83778;14.504236
1625066487487;24.8;528.772;13.04;148.23373;5.872094;33.0;100.0;40.55;15300.0;33.0;65.0;14.526;40.83778;14.504236
1625066487906;23.7;-83.4462;-2.02;148.23373;5.872094;33.0;100.0;41.31;15300.0;33.0;65.0;14.529;40.83778;14.504236
1625066488267;23.2;-243.4289;-5.87;148.23373;5.872094;33.0;100.0;41.47;15300.0;33.0;65.0;14.532;40.83778;14.504236
1625066488628;7.7;-311.00742;-7.46;148.23373;5.872094;33.0;100.0;41.69;15300.0;33.0;65.0;14.534;40.83778;14.504236
1625066488987;12.6;-51.168003;-1.23;148.23373;5.872094;33.0;100.0;41.6;15300.0;33.0;65.0;14.535;40.83778;14.504236
1625066489467;7.0;-51.168003;-1.23;148.23373;5.872094;33.0;100.0;41.6;15300.0;33.0;65.0;14.536;40.83778;14.504236
1625066489826;10.1;-65.826004;-1.59;148.23373;5.872094;33.0;100.0;41.4;15300.0;33.0;65.0;14.538;40.83778;14.504236
1625066490216;10.1;38.3625;0.93;148.23373;5.872094;33.0;100.0;41.25;15300.0;33.0;65.0;14.538;40.83778;14.504236
1625066490605;11.7;527.842;12.95;148.23373;5.872094;33.0;100.0;40.76;15300.0;33.0;65.0;14.539;40.83778;14.504236
1625066490966;12.4;766.90906;19.03;148.6828;2.906608;33.0;100.0;40.3;15300.0;33.0;65.0;14.541;40.83771;14.504305
1625066491325;13.8;694.6368;17.16;148.6828;2.906608;33.0;100.0;40.48;15300.0;33.0;65.0;14.542;40.83771;14.504305
1625066491715;15.0;701.228;17.31;148.6828;2.906608;33.0;100.0;40.51;15300.0;33.0;65.0;14.543;40.83771;14.504305
1625066492076;14.3;51.0756;1.24;148.6828;2.906608;33.0;100.0;41.19;15300.0;33.0;65.0;14.545;40.83771;14.504305
1625066492377;14.1;51.0756;1.24;148.6828;2.906608;33.0;100.0;41.19;15300.0;33.0;65.0;14.547;40.83771;14.504305
1625066492739;13.1;226.16;5.5;148.6828;2.906608;33.0;100.0;41.12;15300.0;33.0;65.0;14.548;40.83771;14.504305
1625066493099;12.5;-38.1064;-0.92;148.6828;2.906608;33.0;100.0;41.42;15300.0;33.0;65.0;14.549;40.83771;14.504305
1625066493457;12.0;-35.5782;-0.86;148.6828;2.906608;33.0;100.0;41.37;15300.0;33.0;65.0;14.55;40.83771;14.504305
1625066493817;11.5;-34.3371;-0.83;148.6828;2.906608;33.0;100.0;41.37;15300.0;33.0;65.0;14.552;40.83771;14.504305
1625066494177;11.1;-26.4704;-0.64;148.6828;2.906608;33.0;100.0;41.36;15300.0;33.0;65.0;14.553;40.83771;14.504305
1625066494568;11.1;-26.4704;-0.64;148.6828;2.906608;33.0;100.0;41.36;15300.0;33.0;65.0;14.553;40.83771;14.504305
1625066494956;9.6;-26.4704;-0.64;148.6828;2.906608;33.0;100.0;41.36;15300.0;33.0;65.0;14.555;40.83771;14.504305
1625066495346;9.4;-22.3398;-0.54;148.6828;2.906608;33.0;100.0;41.37;15300.0;33.0;65.0;14.556;40.83771;14.504305
1625066495676;9.4;-23.5809;-0.57;148.6828;2.906608;33.0;100.0;41.37;15300.0;33.0;65.0;14.556;40.83771;14.504305
1625066496337;7.3;-14.0624;-0.34;148.6828;2.906608;33.0;100.0;41.36;15300.0;33.0;65.0;14.558;40.83771;14.504305
1625066496696;7.5;21.894299;0.53;149.40819;5.6890903;33.0;100.0;41.31;15300.0;33.0;65.0;14.559;40.837616;14.504274
1625066497118;7.3;363.67;8.87;149.40819;5.6890903;33.0;100.0;41.0;15300.0;33.0;65.0;14.56;40.837616;14.504274
1625066497476;6.0;485.24557;11.87;149.40819;5.6890903;33.0;100.0;40.88;15300.0;33.0;65.0;14.561;40.837616;14.504274
1625066497836;5.3;-6.1935005;-0.15;149.40819;5.6890903;33.0;100.0;41.29;15300.0;33.0;65.0;14.561;40.837616;14.504274
1625066498196;6.8;30.134401;0.73;149.8135;12.550649;33.0;100.0;41.28;15300.0;33.0;65.0;14.562;40.837566;14.504277
1625066498557;6.7;319.89758;7.81;149.8135;12.550649;33.0;100.0;40.96;15300.0;33.0;65.0;14.563;40.837566;14.504277
1625066498886;8.9;80.5952;1.96;149.8135;12.550649;33.0;100.0;41.12;15300.0;33.0;65.0;14.563;40.837566;14.504277
1625066499457;8.9;757.4787;18.81;149.8135;12.550649;33.0;100.0;40.27;15300.0;33.0;65.0;14.563;40.837566;14.504277
1625066499816;14.6;762.3585;18.95;150.16963;3.7444715;33.0;100.0;40.23;15300.0;33.0;65.0;14.566;40.837517;14.504292
1625066500177;16.9;762.7608;18.96;150.16963;3.7444715;33.0;100.0;40.23;15300.0;33.0;65.0;14.568;40.837517;14.504292
1625066500567;17.0;-71.1722;-1.73;150.16963;3.7444715;33.0;100.0;41.14;15300.0;33.0;65.0;14.569;40.837517;14.504292
1625066500955;15.3;-99.69601;-2.4;150.16963;3.7444715;33.0;100.0;41.54;15300.0;33.0;65.0;14.571;40.837517;14.504292
1625066501617;16.2;-99.69601;-2.4;150.16963;3.7444715;33.0;100.0;41.54;15300.0;33.0;65.0;14.573;40.837517;14.504292
1625066501976;16.1;-59.6016;-1.44;150.16963;3.593935;33.0;100.0;41.39;15300.0;33.0;65.0;14.575;40.837463;14.5043
1625066502637;14.3;-59.6016;-1.44;150.16963;3.593935;33.0;100.0;41.39;15300.0;33.0;65.0;14.577;40.837463;14.5043
1625066503026;14.0;-59.6016;-1.44;150.16963;3.593935;33.0;100.0;41.39;15300.0;33.0;65.0;14.58;40.837463;14.5043
1625066503391;13.8;-46.7707;-1.13;150.16963;3.593935;33.0;100.0;41.39;15300.0;33.0;65.0;14.582;40.837463;14.5043
1625066503716;13.2;-48.4263;-1.17;150.16963;3.593935;33.0;100.0;41.39;15300.0;33.0;65.0;14.583;40.837463;14.5043
1625066504018;13.2;-44.2873;-1.07;150.16963;3.593935;33.0;100.0;41.39;15300.0;33.0;65.0;14.583;40.837463;14.5043
1625066504378;13.0;-45.1151;-1.09;150.16963;3.593935;33.0;100.0;41.39;15300.0;33.0;65.0;14.585;40.837463;14.5043
1625066504737;12.7;-38.0696;-0.92;150.62224;3.8836875;33.0;100.0;41.38;15300.0;33.0;65.0;14.586;40.837402;14.504319
1625066505518;12.3;-38.0696;-0.92;150.62224;3.8836875;33.0;100.0;41.38;15300.0;33.0;65.0;14.587;40.837402;14.504319
1625066505877;11.5;-39.3205;-0.95;150.62224;3.8836875;33.0;100.0;41.39;15300.0;33.0;65.0;14.59;40.837402;14.504319
1625066506238;11.6;-40.976097;-0.99;150.62224;3.8836875;33.0;100.0;41.39;15300.0;33.0;65.0;14.591;40.837402;14.504319
1625066506628;11.2;-37.6649;-0.91;150.62224;3.8836875;33.0;100.0;41.39;15300.0;33.0;65.0;14.592;40.837402;14.504319
1625066507025;10.5;-35.5954;-0.86;150.62224;3.8836875;33.0;100.0;41.39;15300.0;33.0;65.0;14.593;40.837402;14.504319
1625066507348;10.9;-35.5954;-0.86;150.62224;3.8892212;33.0;100.0;41.39;15300.0;33.0;65.0;14.594;40.837357;14.504348
1625066507918;10.0;-34.3537;-0.83;150.62224;3.8892212;33.0;100.0;41.39;15300.0;33.0;65.0;14.595;40.837357;14.504348
1625066508278;9.5;-31.8703;-0.77;150.62224;3.8892212;33.0;100.0;41.39;15300.0;33.0;65.0;14.597;40.837357;14.504348
1625066508637;8.7;-31.0425;-0.75;150.62224;3.8892212;33.0;100.0;41.39;15300.0;33.0;65.0;14.598;40.837357;14.504348
1625066509029;8.9;-31.0425;-0.75;150.62224;3.8892212;33.0;100.0;41.39;15300.0;33.0;65.0;14.599;40.837357;14.504348
1625066509416;8.5;-28.5591;-0.69;150.62224;3.8892212;33.0;100.0;41.39;15300.0;33.0;65.0;14.6;40.837357;14.504348
1625066509718;7.9;-21.0885;-0.51;150.62224;3.8892212;33.0;100.0;41.35;15300.0;33.0;65.0;14.601;40.837357;14.504348
1625066510077;8.4;68.8708;1.67;150.62224;3.8892212;33.0;100.0;41.24;15300.0;33.0;65.0;14.601;40.837357;14.504348
1625066510443;10.3;145.8695;3.55;150.62224;3.8892212;33.0;100.0;41.09;15300.0;33.0;65.0;14.602;40.837357;14.504348
1625066511007;9.7;145.8695;3.55;150.62224;3.8892212;33.0;100.0;41.09;15300.0;33.0;65.0;14.603;40.837357;14.504348
1625066511367;11.9;488.95218;11.99;150.62224;3.8892212;33.0;100.0;40.78;15300.0;33.0;65.0;14.605;40.837357;14.504348
1625066511732;13.8;746.1381;18.51;150.95065;3.8860927;33.0;100.0;40.31;15300.0;33.0;65.0;14.606;40.83732;14.504393
1625066512088;15.1;391.3416;9.62;150.95065;3.8860927;33.0;100.0;40.68;15300.0;33.0;65.0;14.608;40.83732;14.504393
1625066512442;13.2;-106.2912;-2.56;150.95065;3.8860927;33.0;100.0;41.52;15300.0;33.0;65.0;14.609;40.83732;14.504393
1625066512806;13.6;-50.106102;-1.21;150.95065;3.8860927;33.0;100.0;41.41;15300.0;33.0;65.0;14.611;40.83732;14.504393
1625066513196;13.6;-50.106102;-1.21;150.95065;3.8860927;33.0;100.0;41.41;15300.0;33.0;65.0;14.611;40.83732;14.504393
1625066513556;12.1;-187.7608;-4.52;150.95065;3.8860927;33.0;100.0;41.54;15300.0;33.0;65.0;14.614;40.83732;14.504393
1625066513916;11.8;-35.604;-0.86;150.95065;3.8860927;33.0;100.0;41.4;15300.0;33.0;65.0;14.615;40.83732;14.504393
1625066514307;11.4;-35.5954;-0.86;150.95065;3.8860927;33.0;100.0;41.39;15300.0;33.0;65.0;14.616;40.83732;14.504393
1625066514665;10.8;-34.7676;-0.84;150.95065;3.8860927;33.0;100.0;41.39;15300.0;33.0;65.0;14.617;40.83732;14.504393
1625066515029;10.4;-32.6981;-0.79;150.95065;3.8860927;33.0;100.0;41.39;15300.0;33.0;65.0;14.618;40.83732;14.504393
1625066516016;10.0;-32.6981;-0.79;150.95065;3.8860927;33.0;100.0;41.39;15300.0;33.0;65.0;14.619;40.83732;14.504393
1625066516586;8.8;-26.4896;-0.64;150.95065;3.8860927;33.0;100.0;41.39;15300.0;33.0;65.0;14.621;40.83732;14.504393
1625066516888;8.3;-24.0004;-0.58;150.95065;3.8860927;33.0;100.0;41.38;15300.0;33.0;65.0;14.623;40.83732;14.504393
1625066517306;8.0;-23.5866;-0.57;150.95065;3.8860927;33.0;100.0;41.38;15300.0;33.0;65.0;14.624;40.83732;14.504393
1625066517697;7.9;-24.828001;-0.6;150.95065;3.8860927;33.0;100.0;41.38;15300.0;33.0;65.0;14.625;40.83732;14.504393
1625066518057;7.3;-21.931398;-0.53;150.95065;3.8860927;33.0;100.0;41.38;15300.0;33.0;65.0;14.626;40.83732;14.504393
1625066518417;6.9;-21.103798;-0.51;150.95065;3.8860927;33.0;100.0;41.38;15300.0;33.0;65.0;14.626;40.83732;14.504393
1625066518748;6.9;-21.103798;-0.51;150.95065;3.8860927;33.0;100.0;41.38;15300.0;33.0;65.0;14.626;40.83732;14.504393
1625066519108;6.1;-17.793402;-0.43;151.25978;12.677224;33.0;100.0;41.38;15300.0;33.0;65.0;14.627;40.83725;14.504353
1625066519495;5.7;-13.2383995;-0.32;151.25978;12.677224;33.0;100.0;41.37;15300.0;33.0;65.0;14.628;40.83725;14.504353
1625066519797;5.8;0.8272;0.02;151.25978;12.677224;33.0;100.0;41.36;15300.0;33.0;65.0;14.628;40.83725;14.504353
1625066520186;5.5;0.82699996;0.02;151.25978;12.677224;33.0;100.0;41.35;15300.0;33.0;65.0;14.628;40.83725;14.504353
1625066520488;5.3;0.82699996;0.02;151.25978;12.677224;33.0;100.0;41.35;15300.0;33.0;65.0;14.628;40.83725;14.504353
1625066520877;5.3;0.82699996;0.02;151.25978;12.677224;33.0;100.0;41.35;15300.0;33.0;65.0;14.628;40.83725;14.504353
1625066521237;5.2;0.82699996;0.02;151.25978;12.677224;33.0;100.0;41.35;15300.0;33.0;65.0;14.628;40.83725;14.504353
1625066521626;5.2;0.82699996;0.02;151.25978;12.677224;33.0;100.0;41.35;15300.0;33.0;65.0;14.628;40.83725;14.504353
1625066521986;4.9;0.82699996;0.02;151.25978;12.677224;33.0;100.0;41.35;15300.0;33.0;65.0;14.628;40.83725;14.504353
1625066522376;4.4;0.82699996;0.02;151.25978;12.677224;33.0;100.0;41.35;15300.0;33.0;65.0;14.628;40.83725;14.504353
1625066522766;1.4;7.8564997;0.19;151.25978;12.677224;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.83725;14.504353
1625066523125;3.7;0.82699996;0.02;151.25978;12.677224;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.83725;14.504353
1625066523489;3.5;0.82699996;0.02;151.25978;12.677224;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.83725;14.504353
1625066524058;3.0;0.82699996;0.02;151.25978;12.677224;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.83725;14.504353
1625066524446;3.6;0.82699996;0.02;151.25978;12.677224;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.83725;14.504353
1625066524806;3.9;0.82699996;0.02;151.25978;12.677224;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.83725;14.504353
1625066525167;3.5;0.82699996;0.02;151.25978;12.677224;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.83725;14.504353
1625066525737;3.3;0.82699996;0.02;0.0;0.0;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;0.0;0.0
1625066526066;3.7;0.82699996;0.02;0.0;0.0;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;0.0;0.0
1625066526458;3.7;0.82699996;0.02;0.0;0.0;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;0.0;0.0
1625066526846;3.7;0.82699996;0.02;151.38081;4.500267;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.837242;14.505037
1625066527237;3.7;0.82699996;0.02;151.38081;4.500267;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.837242;14.505037
1625066527596;3.7;0.82699996;0.02;151.38081;4.500267;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.837242;14.505037
1625066527986;4.1;1.2405;0.03;151.37706;3.3451;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.83724;14.505121
1625066528557;4.6;1.2405;0.03;151.37706;3.3451;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.83724;14.505121
1625066528916;5.2;0.41349998;0.01;151.34987;3.3316069;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.837223;14.505215
1625066529277;5.7;0.41349998;0.01;151.34987;3.3316069;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.837223;14.505215
1625066529666;5.1;0.41349998;0.01;151.34987;3.3316069;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.837223;14.505215
1625066530176;5.3;0.82699996;0.02;151.34987;3.3316069;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.837223;14.505215
1625066530536;5.1;0.82699996;0.02;151.34987;3.3772812;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.837204;14.505292
1625066530926;5.2;0.82699996;0.02;151.34987;3.3772812;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.837204;14.505292
1625066531319;5.2;0.82699996;0.02;151.34987;3.3772812;33.0;100.0;41.35;15300.0;33.0;65.0;14.629;40.837204;14.505292
1625066531676;5.3;1.2407999;0.03;151.34987;3.3772812;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837204;14.505292
1625066532036;5.2;0.4136;0.01;150.87843;3.1646266;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83718;14.505359
1625066532397;5.4;0.8272;0.02;150.87843;3.1646266;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83718;14.505359
1625066532755;5.5;0.8272;0.02;150.87843;3.1646266;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83718;14.505359
1625066533056;5.4;0.8272;0.02;150.87843;3.1646266;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83718;14.505359
1625066533417;5.6;0.8272;0.02;150.87843;3.1646266;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83718;14.505359
1625066533745;5.5;0.8272;0.02;150.87843;3.1646266;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83718;14.505359
1625066534048;5.6;0.8272;0.02;150.87843;3.1646266;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83718;14.505359
1625066534407;5.6;0.8272;0.02;150.87843;3.1646266;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83718;14.505359
1625066534767;5.6;0.8272;0.02;150.87843;3.1646266;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83718;14.505359
1625066535127;5.4;0.8272;0.02;150.87843;3.1646266;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83718;14.505359
1625066535636;5.6;0.8272;0.02;150.59158;3.136845;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83714;14.5053835
1625066536026;5.3;0.8272;0.02;150.59158;3.136845;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83714;14.5053835
1625066536446;5.3;0.4136;0.01;150.59158;3.136845;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83714;14.5053835
1625066536806;5.4;1.2407999;0.03;150.59158;3.136845;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83714;14.5053835
1625066537166;5.3;0.8272;0.02;150.59158;3.136845;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83714;14.5053835
1625066537526;5.2;0.4136;0.01;150.59158;3.136845;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83714;14.5053835
1625066538097;5.0;0.8272;0.02;150.59158;3.136845;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83714;14.5053835
1625066538457;5.2;0.8272;0.02;150.39444;6.354559;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837093;14.505355
1625066538818;4.8;0.8272;0.02;150.39444;6.354559;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837093;14.505355
1625066539208;4.6;0.8272;0.02;150.39444;6.354559;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837093;14.505355
1625066539716;4.9;0.8272;0.02;150.39444;6.354559;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837093;14.505355
1625066540106;5.0;0.8272;0.02;150.39444;6.354559;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837093;14.505355
1625066540496;5.0;0.8272;0.02;150.54768;6.507279;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837055;14.505327
1625066540856;5.5;0.8272;0.02;150.54768;6.507279;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837055;14.505327
1625066541217;5.3;0.8272;0.02;150.54768;6.507279;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837055;14.505327
1625066541636;5.6;0.8272;0.02;150.54768;6.507279;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837055;14.505327
1625066542296;5.6;0.8272;0.02;150.54768;6.507279;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837055;14.505327
1625066542686;5.6;0.8272;0.02;150.54768;6.507279;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837055;14.505327
1625066543046;5.6;0.4136;0.01;150.614;4.873324;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837013;14.505293
1625066543411;5.4;1.2407999;0.03;150.614;4.873324;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837013;14.505293
1625066543714;5.4;1.2407999;0.03;150.614;4.873324;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837013;14.505293
1625066544196;5.4;1.2407999;0.03;150.614;4.873324;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837013;14.505293
1625066544548;5.1;0.8272;0.02;150.614;4.873324;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837013;14.505293
1625066544909;5.1;1.2407999;0.03;150.614;4.873324;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837013;14.505293
1625066545297;5.1;0.8272;0.02;150.614;4.873324;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837013;14.505293
1625066545868;5.4;0.8272;0.02;150.614;4.873324;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837013;14.505293
1625066546227;4.8;0.8272;0.02;150.614;4.873324;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.837013;14.505293
1625066546587;4.6;1.2407999;0.03;150.68604;4.3209014;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83697;14.505245
1625066546978;4.4;1.2407999;0.03;150.68604;4.3209014;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83697;14.505245
1625066547614;4.4;1.2407999;0.03;150.68604;4.3209014;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83697;14.505245
1625066547916;4.0;1.2407999;0.03;150.68604;4.3209014;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83697;14.505245
1625066548296;3.7;0.8272;0.02;150.68604;4.3209014;33.0;100.0;41.36;15300.0;33.0;65.0;14.629;40.83697;14.505245
1625066548659;3.2;0.82739997;0.02;150.68604;4.3209014;33.0;100.0;41.37;15300.0;33.0;65.0;14.629;40.83697;14.505245
1625066549016;3.8;0.82739997;0.02;150.68604;4.3209014;33.0;100.0;41.37;15300.0;33.0;65.0;14.629;40.83697;14.505245
1625066549530;4.3;0.82739997;0.02;136.38493;4.84919;33.0;100.0;41.37;15300.0;33.0;65.0;14.629;40.83693;14.505209
1625066549901;4.3;0.82739997;0.02;136.38493;4.84919;33.0;100.0;41.37;15300.0;33.0;65.0;14.629;40.83693;14.505209
1625066550550;4.5;0.82739997;0.02;136.38493;4.84919;33.0;100.0;41.37;15300.0;33.0;65.0;14.629;40.83693;14.505209
1625066550907;4.5;0.41369998;0.01;136.38493;4.84919;33.0;100.0;41.37;15300.0;33.0;65.0;14.629;40.83693;14.505209
1625066551267;4.5;0.82739997;0.02;136.38493;4.84919;33.0;100.0;41.37;15300.0;33.0;65.0;14.629;40.83693;14.505209
1625066551870;4.3;1.2411;0.03;136.38493;4.84919;33.0;100.0;41.37;15300.0;33.0;65.0;14.629;40.83693;14.505209
1625066552227;5.7;1.2411;0.03;136.38493;4.84919;33.0;100.0;41.37;15300.0;33.0;65.0;14.629;40.83693;14.505209
1625066552588;6.3;1.2411;0.03;136.38493;4.84919;33.0;100.0;41.37;15300.0;33.0;65.0;14.629;40.83693;14.505209
1625066552947;6.2;0.82739997;0.02;135.01608;4.040426;33.0;100.0;41.37;15300.0;33.0;65.0;14.629;40.836887;14.505181
1625066553337;6.2;0.82739997;0.02;135.01608;4.040426;33.0;100.0;41.37;15300.0;33.0;65.0;14.629;40.836887;14.505181
1625066553697;6.6;63.906498;1.55;135.01608;4.040426;33.0;100.0;41.23;15300.0;33.0;65.0;14.629;40.836887;14.505181
1625066554058;8.5;524.0664;12.87;135.01608;4.040426;33.0;100.0;40.72;15300.0;33.0;65.0;14.63;40.836887;14.505181
1625066554453;11.1;524.0664;12.87;135.01608;4.040426;33.0;100.0;40.72;15300.0;33.0;65.0;14.632;40.836887;14.505181
